Base	Curvature
56.3961273974701	0.0228066279897528
56.5115255846153	0.0210181217826417
56.6269107952164	0.020054071446379
56.7422913020392	0.0199100248743775
56.8576564982958	0.0197911866596311
56.9730145823561	0.0197174623708898
57.088365673482	0.0196420339680208
57.2037165424777	0.0183482068190592
57.3190752138716	0.0158376084928761
57.4344443110926	0.0133292175975909
57.549804011476	0.0142864493731027
57.6651695084369	0.0152421713356479
57.7803918709721	0.0160458925062886
57.8954057133768	0.0166783891074288
58.0102104331944	0.0173161178200875
58.1246860723158	0.0162420447932169
58.2388607475785	0.0151327868924523
58.3534170629401	0.0123322878500932
58.4687091190838	0.00796749889336144
58.584745752548	0.0037319020792951
58.7010452585802	0.00735932581369251
58.8180212948869	0.0109779836431556
58.9352695336076	0.012913907793216
59.0527976795435	0.0132559034080686
59.1706054195422	0.0135721036403792
59.289024987487	0.00717496682268835
59.4079035517681	0.000902246482695636
59.5273148685873	0.000894683070444968
59.6472256732302	0.00703728974472448
59.7676159492858	0.0130707146198096
59.8884965829382	0.0127563628360381
60.009843619695	0.0124464939437111
60.1316521321227	0.012125152869488
60.2539143899519	0.0118120844830426
60.376627960797	0.0115030657450489
60.4998217252175	0.0146328875113749
60.6234708028999	0.0177355378046286
60.7475701691842	0.0175086137712163
60.8720993641735	0.0140046195300351
60.997072768343	0.0105648063522013
61.1224802433631	0.00988031462475601
61.2483198161101	0.00920474088895398
61.3745965926317	0.00947540355593677
61.5013038477774	0.0107131496753208
61.6284483301554	0.0119335442470081
61.7561069971619	0.0104063749906624
61.8842437167701	0.00890253181804579
62.0128236850034	0.00895663215317365
62.1418129236878	0.0105373325719298
62.2712068622792	0.0121189193602747
62.4011115841195	0.0109541579455048
62.5314581591065	0.0098249976628978
62.6622759684143	0.00791572271501326
62.7935518220508	0.00523864171702162
62.925285824027	0.0026132555866544
63.05748504861	0.0034362164360687
63.1901350936163	0.00426591517825064
63.3232267842416	0.00531552131741659
63.4567479369223	0.00659933039567155
63.5907024993521	0.00784961405363275
63.7250764243332	0.0083220502165609
63.8598718860749	0.00878864115822413
63.9951158936716	0.00869824260141154
64.1308226028444	0.00804453691559734
64.2669981515236	0.00739886706120318
64.4035943685882	0.00720372486461588
64.5406384261752	0.00701129100698825
64.678108491206	0.00715224143468437
64.8159986251759	0.00762120880653598
64.9543110179054	0.00806813724547972
65.093041179286	0.00727165736146399
65.2321926910964	0.00648424932241605
65.3718020270102	0.0051715041635208
65.5118900362782	0.00337727459583681
65.6524641780426	0.00160698020075867
65.7934697772303	0.00241874514609085
65.9349436679189	0.00320531292691584
66.0768460634842	0.00254691612808678
66.219182094391	0.000437135180721714
66.3619460898365	-0.00164870390880094
66.5051354835479	-0.00174697385767482
66.6487450221436	-0.00185952380246979
66.7927746774577	-0.00183420435407792
66.9372269692095	-0.00168823735998711
67.0820936361979	-0.00152894113084808
67.2273908486445	-0.00152045791723057
67.3731051038981	-0.00149730198219089
67.5192760146087	-0.00080946346549327
67.6659100333762	0.000530578568019019
67.813002924108	0.001868793978738
67.9605121160172	0.00149624983995509
68.1084595927055	0.00114214536937791
68.2568189004081	0.00064820976661632
68.4055934657009	3.09219430302162E-05
68.5547759622501	-0.000594104519203841
68.704364969067	0.000595751763692004
68.8543644390219	0.00177333089269652
69.0048165448577	0.00251770513358466
69.155747761092	0.00286269979068484
69.307157748251	0.00318946823549178
69.4589029208813	0.00400024991652022
69.6110658031841	0.00480413269589052
69.7634595858806	0.00533553690208833
69.9160273567605	0.00559930134271011
70.0687821458651	0.00587501705009794
70.2215852603131	0.00460734056275793
70.3744786747847	0.00335533167093693
70.527409470782	0.00251248885696597
70.6803565735019	0.00210514127831721
70.8333258717696	0.00169790290385406
70.9862978559786	0.00221323230465979
71.1392799878725	0.00272830972437665
71.2922612657496	0.00290442723362516
71.4452526784698	0.00274132091413433
71.5982490159139	0.00259181622484146
71.7512634504698	0.00284865322737926
71.9042956697641	0.00310514442462141
72.0573321105228	0.0031724680948588
72.210367512895	0.00306428984055456
72.3634020258495	0.00294254732480624
72.5164388439027	0.00253588466959378
72.6694784795967	0.00211558681670915
72.8225083067067	0.0014112355245922
72.9755295118002	0.000435871238624624
73.1285405852087	-0.000539885241222805
73.281572195149	0.000855884543844871
73.4345983835141	0.00223751013396063
73.5876401539363	0.00271111146632599
73.7406899603702	0.00226384583526029
73.8937510605258	0.00180315931727026
74.0468154298562	0.00174887944215497
74.1998804541762	0.00168118055341505
74.3529463476236	0.00150516344269126
74.5060053810943	0.00120736919413221
74.6590660076211	0.00090947413256319
74.8121157795969	0.00227723579871054
74.9651584499254	0.00363163819665857
75.1181960296271	0.00420042313902221
75.2712314821127	0.00398347633737182
75.4242650895177	0.00375301790208568
75.5772620383513	0.00355133463575395
75.730236072165	0.00333616084496081
75.8831821634382	0.00303902431794933
76.0360926807206	0.00266031901374697
76.1889788872526	0.00226764149516647
76.3418585372577	0.00320364060946543
76.4947224131904	0.00413963972376439
76.6475757169891	0.00430271061701905
76.8004272940871	0.00367866937395523
76.9532671087219	0.00305483292301586
77.1061325162775	0.00339287108904173
77.2590042469952	0.00371712461813184
77.4118876209737	0.0037841534043752
77.5647774910749	0.00358058535118993
77.7176741028204	0.00337704457059493
77.8704598397014	0.00249942272225071
78.0231869599936	0.00161955023163629
78.1756509853904	0.00118855239712194
78.327773470101	0.00122214009545227
78.4795490457252	0.00124236782136319
78.6305154006093	0.00192318488547066
78.7808681412957	0.00263179582685143
78.9305512653741	0.00324959320855794
79.0796371788442	0.0038137494733628
79.2281249035054	0.00437102673028571
79.3762482863004	0.00743703739090079
79.5239201184263	0.0105165845822356
79.6712612289641	0.0108946464692392
79.8183041087447	0.00850690450972472
79.9650406951092	0.00610286503208241
80.1112870164352	0.00643646815695565
80.2571450444952	0.00678901841918041
80.4025958343736	0.00728714976818368
80.5476765303997	0.00793205822451573
80.6923943849341	0.00859672805887782
80.8367069478875	0.00785450260243142
80.9806582084907	0.00710446005016437
81.124219015576	0.00677357126649402
81.2673892987997	0.00686888153880498
81.4101770650149	0.00696456430863197
81.5525926748294	0.00738583034539593
81.6946329736119	0.0078266626667254
81.8363145091689	0.00751885233137867
81.9776384905947	0.00643670994551739
82.1186034067044	0.0053448393344038
82.2591597624152	0.00618443127693594
82.3993255382601	0.00703363072774687
82.5391143856165	0.00702089551663781
82.6785327248336	0.00611794135624137
82.8175868737694	0.00522264100996146
82.9562785982506	0.00607876916896659
83.0946177855156	0.00695902428884672
83.2325958661117	0.00745295263995204
83.3702262359734	0.00757034816614916
83.5074980243373	0.00767272913542055
83.6444355703242	0.00764084964057171
83.7810281377286	0.00762535374520048
83.9172894341599	0.00742396063690646
84.053222555542	0.00706801802132682
84.1888224897459	0.00670935247787112
84.3240241237903	0.00703645949737298
84.4588649156926	0.00734935104654381
84.5933347796687	0.00681731558005306
84.7274513325052	0.00544541567183636
84.861221370123	0.00404278191585819
84.9946550794141	0.00462139500924116
85.1277599808243	0.00520495994806921
85.2605382771158	0.00572277953248907
85.3929949666152	0.00613836146349026
85.5251296300951	0.00657540537399916
85.6569457475547	0.00579969834369366
85.7884441097592	0.00501697464117174
85.9196178914102	0.00648416343423112
86.0504715404073	0.0102309473909943
86.180996024247	0.0140114675494395
86.3111710512891	0.0155069487349638
86.4410060416684	0.0169983657414813
86.5704833706019	0.0186164410239094
